,Hs_Spec,Tm_Spec,Tp_Spec,Dir_Spec,Spr_Spec
1982-12-27 09:00:00,2.462964415106795,12.208461712745342,11.826246653774868,299.8857567079176,12.668133926048018
1983-01-29 12:00:00,2.825052103001938,10.949691974319357,11.598769328647169,300.2043689475774,15.11329028367015
1983-03-03 15:00:00,2.51104529575013,10.54878788410836,15.621069745128949,297.3636464965885,33.69464106335913
1983-04-04 17:00:00,2.9573200584422485,6.8267742436407834,7.94066505254017,302.1532290460687,19.892489773645753
1983-04-29 17:00:00,0.9321665097781111,6.697272669509081,7.686187721765663,293.5922312290872,15.801018985961925
1983-05-24 17:00:00,1.9359135418772588,8.920056924391442,9.251938490090948,303.0729770411114,19.128291290447542
1983-06-18 17:00:00,1.2151912064591281,5.213306009309903,5.1431578312928465,353.9345389311407,32.83038737347206
1983-07-13 17:00:00,0.5988191476144088,6.639395767677104,9.049554602045989,297.90806823369206,15.272881616032402
1983-08-07 17:00:00,1.348147416743736,6.1189267182754,5.654431988561469,348.9974156454458,36.335164816099564
1983-09-01 17:00:00,1.511685685030322,5.174252071552206,5.793771443443247,296.4929906461725,17.243016111600046
1983-09-26 17:00:00,0.36214724510792007,7.030707677863556,8.599262003575316,291.9513666295995,17.293686002318676
1983-10-28 15:00:00,0.9000110711309909,6.4921054106399305,10.103785626453309,306.67601720332476,34.84891811243233
1983-12-01 09:00:00,1.7943441247318979,8.340567168635701,14.393016449688265,313.3020199479613,42.91401926532855
1984-01-03 12:00:00,6.22295937961616,12.295086953977167,14.582565147211449,305.6500621340268,16.132718539709522
1984-02-05 15:00:00,3.7315281428574965,12.76758569395108,13.467772954036063,301.9877200708052,15.43458607914434
1984-03-10 09:00:00,1.481094239676146,5.6379441341007155,5.744141932144302,4.600048527012291,25.741817140556638
1984-04-09 14:00:00,1.2858791497111048,5.779021408002403,5.150198537656067,354.1386698920883,39.0000698793336
1984-05-04 14:00:00,1.1399823747598339,7.084536487013254,8.268630057103548,302.0768644956521,19.195087912432818
1984-05-29 14:00:00,0.8811421219054545,7.000366664747148,7.149651499853839,302.4764720224212,20.183054050171187
1984-06-23 14:00:00,1.8399240583709124,9.632013119930267,9.986615884400921,305.74691968297657,11.997578782231933
1984-07-18 14:00:00,1.1908454085532392,5.961205090044682,4.377478247687146,333.41022434830313,42.41365613833856
1984-08-12 14:00:00,0.6460234549302626,8.252761974002466,8.946454891626308,300.39792710049625,11.907537362798376
1984-09-06 14:00:00,1.203235662496851,6.648530470380211,6.839557103049534,326.49028604083975,26.958653299479227
1984-10-01 15:00:00,4.391012035349785,8.089556907974275,9.516739468570686,293.5883664321761,15.185974425221929
1984-11-04 09:00:00,1.1022002186609918,9.629778991349761,10.625669772510884,299.3727822921625,10.630894917810426
1984-12-07 12:00:00,2.759095506082571,11.781329997152739,14.052349365140845,307.6123962234106,18.32404122604537
1985-01-09 15:00:00,2.2625003255893748,7.134349781271444,7.24521008823392,321.68205743152663,27.326726249072852
1985-02-12 09:00:00,3.8948972384867875,11.727111335987104,12.86313925520925,292.1647339124142,13.372878638847034
1985-03-17 12:00:00,4.03149666796036,7.437952437398198,8.699359403417967,309.91657434187596,21.414267825300417
1985-04-15 08:00:00,3.5810402664044876,11.479907859343658,12.786994145805435,307.1359374572942,15.050267245040951
1985-05-10 08:00:00,2.234571235739058,7.96911741005053,7.333226344222193,305.65718130509583,20.203251758140976
1985-06-04 08:00:00,0.6845690885803755,6.633569443840453,8.910466359702204,298.96615310286364,22.37192160992753
1985-06-29 08:00:00,0.6189992918978191,6.566745759608592,7.315647064657977,301.8362429913283,19.999209615116342
1985-07-24 08:00:00,1.6768762165014672,8.44612359957352,11.287893234563013,303.6554589960875,25.98136600856613
1985-08-18 08:00:00,1.1516938700630923,7.617615794096307,11.483719270564631,302.24406331850133,34.22911175410029
1985-09-12 08:00:00,1.2248261613560247,10.722613420328234,11.367455391705121,296.44297755141315,14.018943852095456
1985-10-09 09:00:00,3.0627106711237544,10.71293149860626,11.86875820822497,301.74795392800775,15.850774894392016
1985-11-11 12:00:00,2.229394767160867,7.727282746429532,10.60130213726023,316.5188118310021,30.824472557622776
1985-12-14 15:00:00,1.732284687637589,8.853315329322738,11.716762935958812,296.6853405259252,24.597887482967465
1986-01-17 09:00:00,2.2507532689486514,10.666900409778506,11.712657470552925,300.4347991149072,19.256263840680802
1986-02-19 12:00:00,2.724041176551079,8.721144284523719,12.501586229389318,311.9797619163653,24.55497246554817
1986-03-24 15:00:00,7.908205879102534,11.58580741906226,13.72668111124791,301.453253793153,16.519078167160714
1986-04-20 14:00:00,2.512311579915482,8.869823229323572,8.820604944457227,301.48858003649127,16.092804893231865
1986-05-15 14:00:00,1.9666516760574695,8.842331295072155,9.279251363763793,293.5898927670219,12.324394508788739
1986-06-09 14:00:00,1.3369619046751289,8.717330197825431,10.953303403535257,297.9053817459718,17.98934579861244
1986-07-04 14:00:00,0.7801921388438945,5.833558031680605,7.5327215667197045,308.55025109392227,34.004888445486635
1986-07-29 14:00:00,1.7994777977772651,9.243312323863137,9.822591115730745,295.26336710725485,10.79063085179156
1986-08-23 14:00:00,2.2334310812917124,8.056235325162916,9.483789841308102,298.2822640331015,16.56893593011924
1986-09-17 14:00:00,1.8766467422968476,6.641002852858604,7.68965388706085,317.8763541065058,22.3518697417995
1986-10-16 12:00:00,2.9751681974284563,12.457010957609198,14.546681912090117,307.8188700693852,13.832341310285932
1986-11-18 15:00:00,5.559234255137779,14.330596458594728,17.033935981987188,304.6109668929521,11.415469281942292
1986-12-22 09:00:00,2.2608417729929147,9.875801332629138,10.327370261795041,317.5710885279393,22.805950359875027
1987-01-24 12:00:00,1.4272194251998014,7.187749768550427,16.778394497420777,326.89622775291394,46.78797081371582
1987-02-26 15:00:00,1.914891759500084,11.13175788299388,13.963562467942888,289.79897211135386,20.422848609732117
1987-04-01 08:00:00,1.7047193227955504,9.958973068424953,11.815181939839121,299.33441284971195,12.821461889602098
1987-04-26 08:00:00,2.0611703338977527,10.550546613107661,13.944514813321405,299.50860222134776,11.572712775174239
1987-05-21 08:00:00,1.315372550607375,5.544743245254496,5.091444584058736,343.78782956285215,35.65174910080589
1987-06-15 08:00:00,1.5051151241208678,5.2925605555574435,5.953691746139948,289.3564477817124,14.093020328632296
1987-07-10 08:00:00,0.8337069095006513,6.569904571416039,9.390752391406588,304.9094652668599,34.0270315093583
1987-08-04 08:00:00,1.5015446939363741,7.784258593403978,9.82580363184422,307.3914428123934,18.086891733319966
1987-08-29 08:00:00,1.1093349524908844,5.999689332066796,8.002492081768423,336.06804337304794,37.383092331205965
1987-09-23 08:00:00,2.0337107610809744,10.677684667167561,11.762971155132075,297.05791070309584,14.112386839249153
1987-10-23 15:00:00,0.9462465803954914,6.250420014387517,8.499764228825265,311.34263571787403,31.539643275678653
1987-11-26 09:00:00,2.745637932859755,8.511808746358886,8.648026678964024,323.48733423993366,26.91505390001117
1987-12-29 12:00:00,3.420504641703084,12.952543303699368,14.626289465083016,290.94693223556794,10.962541350849296
1988-01-31 15:00:00,6.124956315028818,13.289561364544985,15.758836460137891,307.2400215812494,15.430172095291699
1988-03-05 09:00:00,2.928932886148404,8.109526854448903,9.796136953147874,319.2119829236313,24.04977985876425
1988-04-05 17:00:00,1.7169461185443078,5.604007489036309,5.690828226206352,346.4043082454441,30.388075423548855
1988-04-30 17:00:00,2.3193643033051354,8.374577394452217,10.156116182036524,296.2391015318056,18.56422475409327
1988-05-25 17:00:00,1.7143352991989504,8.148811261485227,9.800647534857527,299.081087231899,12.990014255899974
1988-06-19 17:00:00,1.0159221186591403,7.550239600143528,9.600640566195784,304.0520137126498,17.75801165176193
1988-07-14 17:00:00,2.5573468722350645,9.52649967468175,9.9932152096525,308.45173830993053,16.666368481168153
1988-08-08 17:00:00,1.176705803397535,9.142860047866728,10.462310844015029,297.34068660672483,9.63073123950613
1988-09-02 17:00:00,3.282697647786236,9.579469201194058,11.317918693399777,297.95295210983113,15.757289505493468
1988-09-27 17:00:00,1.5302657372313362,9.054210802535026,9.666990278189159,295.90792775562505,11.422738353707928
1988-10-30 09:00:00,1.0922970479977003,5.784059293265851,5.757861374960843,4.484181139070472,31.30896316477299
1988-12-02 12:00:00,2.609268498643723,9.321443431111298,11.05944188953634,297.32360212964875,15.797963829769257
1989-01-04 15:00:00,4.659259682991888,14.790383668003052,17.565001521648934,293.96896925651384,11.20630532067173
1989-02-07 09:00:00,2.2994615579592743,11.196414535075748,13.355758934525522,303.9325821606666,8.491266988913388
1989-03-12 12:00:00,3.5495462134739064,13.787491084382062,15.725414406765143,305.1717276472914,9.487736768787927
1989-04-11 11:00:00,2.4690881697468696,9.680721282944809,11.47078141379069,303.4784654286244,19.22390137840974
1989-05-06 11:00:00,1.0095838841694158,8.14117132570611,10.776497864648663,304.2654688713873,19.31230202525459
1989-05-31 11:00:00,1.5637990497716883,5.550385109572927,6.287333870511214,334.00668884405013,26.373399745123965
1989-06-25 11:00:00,1.167800348150667,7.646156907297717,10.334764591892693,311.2208645762689,18.498459790052454
1989-07-20 11:00:00,1.2850028933479576,7.183805564839122,5.953373285128975,336.3927172621202,40.114785851606804
1989-08-14 11:00:00,2.06440424769811,9.606694125244552,10.475532629995268,300.61086702775293,13.38343827705807
1989-09-08 11:00:00,1.2477611393727486,7.805481050625238,11.584426395119118,310.8517987355536,24.49809942498008
1989-10-04 09:00:00,0.6780907821535876,5.937248538852699,4.8010164652540315,332.16979897533565,34.63301222500213
1989-11-06 12:00:00,4.9507322013358035,12.639449642465722,15.11011468572013,310.61817255313406,15.757442059385745
1989-12-09 15:00:00,1.5905601764133226,7.427890814789103,5.555800426577625,323.6693112776368,41.44636445499154
1990-01-12 09:00:00,2.0316320178274956,10.283608224436913,11.786323909954936,298.6414510236302,15.614478386841833
1990-02-14 12:00:00,6.143498260997664,11.75392160498319,14.035518223857274,301.4374801714301,16.093080637288878
1990-03-19 15:00:00,1.6540052518411505,10.762292567550503,12.971492427115962,302.1426214777789,13.554064868732725
1990-04-16 17:00:00,4.154457558918727,12.287383022870642,14.125403105115344,306.5814922466612,13.981722624687036
1990-05-11 17:00:00,1.800946417794806,8.480493505983798,12.85086505700406,300.93179435401277,26.673593008674366
1990-06-05 17:00:00,2.147493552466279,7.4900253644848185,11.790248000212356,299.08123745262856,13.84479725516366
1990-06-30 17:00:00,2.435364780833343,6.918714808593075,8.0423130174807,295.04948710497024,15.666623308902036
1990-07-25 17:00:00,1.4180278015289125,5.49173073837026,5.507961004452308,12.886195102402837,29.509681476813373
1990-08-19 17:00:00,1.4471469155706485,6.1175018681697395,4.835651709715855,328.62784073309683,38.210151429987775
1990-09-13 17:00:00,1.012131780657009,7.254483016603722,10.837617676428465,318.13612638382574,27.275208577061736
1990-10-11 12:00:00,0.9939627641979448,6.123995037591428,9.09321167006283,316.8039651186325,33.96753253657506
1990-11-13 15:00:00,2.115096804337361,11.444676893577393,13.57002796444861,287.5074667511487,9.915176599256178
1990-12-17 09:00:00,1.5784922633341951,8.774078545598679,12.668676542861167,304.0396729608215,31.539693522548184
1991-01-19 12:00:00,2.666790015136641,11.694473040896527,12.609042794021065,300.0536457100886,12.521070167750919
1991-02-21 15:00:00,2.137177741953526,9.565279129524354,13.284818582189295,293.0214009579035,11.099055648984073
1991-03-27 09:00:00,1.081977028960503,7.916255982456609,10.788249144289699,297.4365993984172,20.855962500130868
1991-04-22 11:00:00,0.5933141571013751,7.460070444667904,7.554844266838512,309.35454469228233,14.0494010906922
1991-05-17 11:00:00,1.241573209124836,6.762888047748403,6.875708000581229,318.2949539697665,19.43696369992696
1991-06-11 11:00:00,2.24762161301933,10.156996040093532,11.26132243184845,296.8586883020944,12.649777688454936
1991-07-06 11:00:00,1.4230669472173256,7.289965720342518,6.712698163636851,290.5185695145003,13.031160133683155
1991-07-31 11:00:00,3.52250842542737,7.616915964827095,8.946061386265326,291.71006592635246,14.28390250926774
1991-08-25 11:00:00,1.3274797296364087,7.1704086824277615,9.74002741107421,309.55845249388705,28.839036809663188
1991-09-19 11:00:00,1.359454375951635,8.31787469096073,10.519888540790895,295.2439288293972,18.858619053281032
1991-10-18 15:00:00,2.853896615038273,10.326256057758817,10.731841948109759,311.27744925534375,17.164548412723438
1991-11-21 09:00:00,3.519228027059841,7.964187245710719,8.303840466062347,343.2095645239641,25.17863687449827
1991-12-24 12:00:00,2.611310882834962,12.266338733761566,12.801315502311882,306.26344586029126,19.978327569894795
1992-01-26 15:00:00,1.7791512006827874,10.499223994601262,16.25386792391186,297.052027515478,27.389376724990758
1992-02-29 09:00:00,2.2940347474986407,9.959752504739072,11.815880620909223,301.5655670033277,12.111375833651897
1992-04-02 08:00:00,2.935840950081771,10.048914281359608,10.543781321026794,304.020431307186,17.81352661065884
1992-04-27 08:00:00,3.0442445228222956,10.99607706811286,12.528172519777987,295.9389601535551,12.081264678829019
1992-05-22 08:00:00,0.9954920219555465,5.829243345290418,8.500929570489378,334.94420289543376,38.93481125784178
1992-06-16 08:00:00,1.9555171233076343,7.401554728865989,6.372453218511128,314.58841554664593,30.489377666381234
1992-07-11 08:00:00,2.060606044140615,9.456506999881073,10.472268215369754,298.64402731624864,14.401279997604867
1992-08-05 08:00:00,2.0487030445620245,9.473534100687676,11.048723813860276,303.6520175788312,18.260725476107243
1992-08-30 08:00:00,3.197739793664477,10.125360267992939,10.980350633801084,294.08800908736185,15.328802612012865
1992-09-24 08:00:00,1.1597152707295897,7.600753345782952,7.848566253631656,300.98966430887634,16.143376118359615
1992-10-25 09:00:00,3.9898062285380953,13.305721459257839,13.791880710191728,306.2380016216329,17.512719926017223
1992-11-27 12:00:00,2.7333172830999817,10.885938253683747,12.343633755243172,300.8077856367312,14.673706384783857
1992-12-30 15:00:00,1.55009474986702,12.82485935935668,13.61632104645152,297.81450083192493,12.334368503326012
1993-02-02 09:00:00,1.909775565087666,10.26339830913109,12.88765047990342,302.28050008907593,19.14299351752671
1993-03-07 12:00:00,0.8915089916406173,5.843407600272963,5.117786864910465,353.6748114477466,35.524365921237056
1993-04-07 14:00:00,2.2058448886849766,9.852567434640209,10.339446292635605,299.0154820096726,14.261613750553819
1993-05-02 14:00:00,1.8346884249535826,8.20918845459458,7.254463310885173,309.18125220866915,16.034750117692607
1993-05-27 14:00:00,0.5800125173947257,5.7442361514333315,4.354789743534066,284.36544972101035,9.822042254311024
1993-06-21 14:00:00,1.1356927936094985,6.078066963676712,6.068121507004521,340.86316798379437,30.147995182945685
1993-07-16 14:00:00,1.3501435397528665,8.471886524561425,9.07379091341434,288.0908133706958,10.11932624883985
1993-08-10 14:00:00,1.595034877623468,8.355995156043,9.870206528084331,307.8266829407607,17.202921194158627
1993-09-04 14:00:00,0.42385824803498584,5.711682973807866,9.006137692941344,311.1395106018673,37.03500550413647
1993-09-29 14:00:00,1.157524574603355,5.028352531539149,4.645558207444323,291.85163573055365,14.334215198222681
1993-11-01 12:00:00,0.7195434985683633,6.593856658497606,10.562580539758036,335.1569894378726,42.734525365581504
1993-12-04 15:00:00,4.048450601453083,13.530502578994282,15.623432370375285,304.7216187214526,11.35117439133293
1994-01-07 09:00:00,6.056415827903286,14.092069149270301,15.5899101378033,304.5080659291439,16.75282312931142
1994-02-09 12:00:00,3.541645844607014,11.678475638029946,12.73974659385362,301.7060153436763,13.28183285843594
1994-03-14 15:00:00,3.9920040411324886,12.23771020060781,14.171204930423379,306.6526673269907,11.784789138397164
1994-04-13 08:00:00,2.960690273271956,12.37013326373044,14.547754644579978,307.15698108471406,14.37749650459069
1994-05-08 08:00:00,2.6470699276437504,10.370425761902776,11.750494195770466,298.5186349622749,13.998413939155325
1994-06-02 08:00:00,0.9098841086966465,6.3542667524211565,10.415002706240136,295.1933082986007,14.087036019798411
1994-06-27 08:00:00,1.2192081623600186,7.370380167009648,7.660243372524231,303.32487658190803,21.18648592050829
1994-07-22 08:00:00,1.4696984985083181,7.839302735381974,11.693399612863981,310.31055339371153,27.06515566462876
1994-08-16 08:00:00,0.8937566712817541,7.072001747068576,9.598948944135307,300.2880328725442,25.680883666738268
1994-09-10 08:00:00,2.281142114465737,9.76013022215371,10.767178652054477,302.0825694298817,16.106644598145387
1994-10-06 12:00:00,1.1539170088997839,6.236098233244404,6.40064001695206,9.16176416311896,23.614170520287352
1994-11-08 15:00:00,2.1814398667367683,10.625443793375117,12.926438414982425,293.31298239429674,16.096357418748607
1994-12-12 09:00:00,3.4495337630817233,14.859659301642724,17.732660421685814,299.0225393146885,16.107758447803587
1995-01-14 12:00:00,1.0445278774566689,9.753177326002541,11.598225713099371,293.97320281178526,10.328389575735054
1995-02-16 15:00:00,7.719001857032485,15.916449867051705,18.818952170391483,300.10370000963474,12.962931780212479
1995-03-22 09:00:00,1.4184073363022731,6.021703958746457,6.033399738063349,18.792525714864894,27.15557588891265
1995-04-18 14:00:00,1.2739534473269714,7.030920855996768,7.06752118810533,309.1485851990614,20.575142188640637
1995-05-13 14:00:00,2.3533424018958073,7.832519004324434,8.051251014573257,316.5159334146755,23.407591168218424
1995-06-07 14:00:00,0.8292364874689631,5.057606369684205,4.501319373736776,338.0596385556446,37.690279719344375
1995-07-02 14:00:00,1.0008926956996134,5.882261630177008,10.540247892273229,295.25387775513195,11.988832426334536
1995-07-27 14:00:00,2.215888329961406,9.332166778469764,9.939199238922885,296.2750628180496,13.392587768810687
1995-08-21 14:00:00,1.095009761135751,8.466623824773157,7.9377971597475945,300.81762763050205,19.387048948375952
1995-09-15 14:00:00,4.23721186456755,11.024161250288406,13.161172027821856,302.3182327307974,17.75251155053246
1995-10-13 15:00:00,1.2862474066623801,8.149486696163626,10.363479530502973,295.03034260827735,21.988042241370056
1995-11-16 09:00:00,1.790901086487464,8.910054643388857,10.532841573557237,293.93112987292915,15.474772556640549
1995-12-19 12:00:00,0.6543477663434906,8.731611411706206,11.819579035609289,287.6805400146171,27.73093342276363
1996-01-21 15:00:00,3.5893328118350563,11.598730850117004,14.424725087434755,301.5780901975735,23.119661760863774
1996-02-24 09:00:00,2.55047827826659,9.191925690787487,8.347161371446694,304.0553981662094,15.311987391443555
1996-03-28 12:00:00,1.1482060786554522,5.814634360469712,6.166042596568507,302.76985115096755,31.233839296052405
1996-04-23 11:00:00,1.7437333663796928,7.190951689941883,7.403148215559377,303.9968967141694,20.050688368178694
1996-05-18 11:00:00,1.0246026928398078,4.136658188250374,4.204774714588384,295.8943046953668,17.75184554091896
1996-06-12 11:00:00,1.4497849626700245,8.211652784417367,9.655604192564452,294.122191724581,11.63520422859835
1996-07-07 11:00:00,2.7371589227063375,6.59355490141381,6.540032281957067,342.3426453049604,32.75256074489542
1996-08-01 11:00:00,1.4479161855298195,8.933789938598798,10.560348278717802,299.9664682553965,10.269743987494145
1996-08-26 11:00:00,1.3927095050101415,7.999161844167868,8.53424202046138,307.5713083642152,19.88657953851979
1996-09-20 11:00:00,1.202403620972961,7.198964966390781,9.158715845463771,300.03616054245174,22.310384783392816
1996-10-20 09:00:00,2.227475100911769,9.87103002864742,11.83485641307774,294.5268762931175,13.310349523379664
1996-11-22 12:00:00,2.7259258688806067,8.76724607073242,11.160569371024344,297.64246146626124,25.91524496434989
1996-12-25 15:00:00,2.1621258537229076,8.345274007284791,12.75529559985673,299.384106869255,18.19854541854018
1997-01-28 09:00:00,1.886619042561009,7.421221291774031,11.746904772750108,318.1292882823458,34.09104083390825
1997-03-02 12:00:00,3.860872166536231,12.513142025993446,14.845279048886152,298.4214783448365,10.524501934490429
1997-04-03 17:00:00,1.8383761755507813,9.263567329933153,12.616128462078118,312.107930304357,15.07739578239998
1997-04-28 17:00:00,2.322401337813171,11.284727887623973,11.734996522845885,294.1086268862911,14.101747091177286
1997-05-23 17:00:00,1.198672172700744,7.962577702289997,10.118055316673821,302.1917975910095,40.50922348467374
1997-06-17 17:00:00,0.9364043558374308,9.042537602116111,9.658936929028204,287.86538361588833,10.512785512074338
1997-07-12 17:00:00,1.1861280062934594,6.284441303734859,9.138285208264175,305.2261219356472,35.05576528747691
1997-08-06 17:00:00,1.618704907009899,8.750289760961806,10.375418483436517,292.87711024353143,11.44383256780835
1997-08-31 17:00:00,2.2648628280506617,9.811803200018604,10.282194082880785,291.5624358476364,12.829736737684245
1997-09-25 17:00:00,0.6059255536682696,6.263819937233186,7.837877309806447,281.7800109055173,8.199290213663497
1997-10-27 12:00:00,0.8894642732022215,6.131398024219495,4.4508414187812315,328.45826858322965,50.67674802332552
1997-11-29 15:00:00,4.361610878404263,13.071689237458736,15.586332115663456,294.8651245249851,14.267375731353818
1998-01-02 09:00:00,5.701586496914921,12.87244008254658,15.42412735727465,302.690324115517,17.819847700908323
1998-02-04 12:00:00,1.6257500210540028,6.454311449746233,6.558837023265812,353.10218824775893,26.212724734080997
1998-03-09 15:00:00,2.9289649743961452,9.869391863389653,11.732698377561423,303.04423470482294,18.703361807501125
1998-04-09 11:00:00,4.0633971212224615,8.556907757995582,10.077997412744057,300.3753898590945,18.62177989548071
1998-05-04 11:00:00,2.6544059927816885,7.195012159935448,7.404300352133172,330.4420133534637,24.65923839580799
1998-05-29 11:00:00,0.9141777211344119,6.349153440809132,6.718407840936449,299.53208099726396,18.18498663277501
1998-06-23 11:00:00,0.9527418097271624,6.912403426830147,8.120133045418072,294.3587274450373,11.663543364675995
1998-07-18 11:00:00,1.2955501646250769,7.8134380122071745,9.165169406798613,291.48328650355955,12.047473351380154
1998-08-12 11:00:00,1.0889291295345516,8.460649853532066,8.725001072977994,301.81512912812894,16.895211858654744
1998-09-06 11:00:00,1.6276721190243044,9.53097159193047,9.973726138233134,297.45040807807055,12.568156156224157
1998-10-01 12:00:00,4.253464023172181,8.595629201151285,10.121249180510251,296.4582226402997,16.58124603872831
1998-11-03 15:00:00,3.2777805264723363,10.601581256575942,11.62961273167987,306.54204728721544,19.10234382822106
1998-12-07 09:00:00,1.4259082127736327,8.625248505013063,11.99514275469912,297.4951258333639,21.21330105268395
1999-01-09 12:00:00,3.8409524680656117,11.761833297258642,12.609023487688667,310.4645257147054,14.47052961808955
1999-02-11 15:00:00,1.5039963020750726,7.5967529576623125,7.475462845918949,313.76925596224817,25.65911725703786
1999-03-17 09:00:00,1.698594826346753,7.952487827436698,13.052021474665828,309.8650967625817,35.45918568292252
